block,tx_hash,log_index,event,sender,owner,tickLower,tickUpper,liquidity,amount0,amount1
23562597,0xffae371ccb53adc9438faf197236fc7a05e696a05705de4f2593888a7018d58b,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65250,66250,291524928604,544499512,0
23562612,0xdac63ecd73615bb6c4dd712c0933e8702435a8c5c853a583a98d682c20fb2812,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65210,65220,13823079900,265154,0
23562764,0x9d8a0acf44fc72b45cb0abce9ec6b66aa06949261082c78d08d4be95d24b6c01,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63980,64980,382937150875,0,481079035771
23563154,0xa8c772b6bb806bbe24a43a3b0d195257fc05df8ad92ed56647a3f11ed92f4c2c,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64100,65100,380646521258,0,481079035769
23563215,0xc523518b8dcd1e8014cb6c2469f2b4632899d3a635810fc622f0602585cc4456,15,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64070,65070,381217890892,0,481079035769
23563545,0x5db5694942c9bb1d3c6c636afad41edf33c828c9c8f2be26e96e6d9a6045e637,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64040,65040,381790118179,0,481079035767
23563831,0xa450e8905341d1a552b34ac593ff87989d828e190cb22cf330588ad5f7c2f9d9,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65280,66280,291962521694,544499511,0
23563834,0x2609fc7b14a47ba7291b000c72d8c8a5ed3f4f5eaeb4d9e74bf5f54a458b33e9,22,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64170,65170,379316653550,0,481079035767
23564021,0xf2c8069db49cff75100bcfd992abb785725186707db1e66776c4198c41ceefaa,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,379886026985,0,481079035766
23564102,0x259471b1e739cb58bc40f8eb0eb780272693be0bfb654c0a739e2db2e41e9f63,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64110,65110,380456255078,0,481079035765
23564206,0x231eef52ffb26538422d63643e98a2cb8ca4eee3c6d0f50edd77ad73c9e39992,32,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64080,65080,381027339112,0,481079035764
23564418,0xf9ff870ce3fb3bd930ffde2f7e07156367b05e2339e5c1916493228217674d19,21,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65200,65210,13825705870,265337,0
23564573,0x53bfe7b3198e03ac99f3c39d3e23bed1ea49838f85f9832833f50a95fa6b2fd6,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65100,65310,714771602,139974,99999844
23564638,0x701fad4a20acd2c743430cd234a16b4d8cfd6a4cead5aa9de2095ca265afabb9,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64050,65050,381599280372,0,481079035763
23564796,0x30cc66dbb44dc36ab5801202ea5267ca7ab3b0b51e9b2686a70dd3ab001ce6e7,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,62140,75910,5467218,87067,20176414
23564890,0x69824a134c157bdec712a55048ede97c08f8288195b944a08bf5287d951cd5c9,22,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64020,65020,382172080144,0,481079035762
23565734,0x74dd4a6d29d52f3efc4f83456eb5952c9769e6f2b03f0eb5217ee1a980baa487,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,379886026981,0,481079035761
23565776,0x386b4e25ab79264201128aec8f670ee0852a9cb71d81a7db99539c094f26e124,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64110,65110,380456255074,0,481079035760
23566018,0xc4ab88430f9410a4ae8670722fe052a2623e5e4b39ffba38e962708a44d165b9,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65120,65390,578570860,151438,99999836
23566199,0x18b39d7e3e1e28b4b55a6eaebafed70409b7698ea2f8ab793de89f5ad796056d,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65310,66310,292400771633,544499510,0
23566212,0xd1311001e344796a59754b4f59070b12bc8ef3d8808454e269f842cfc28b241a,25,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65250,65260,13814384170,0,180386196
23566218,0xd1cd934fdbec8880b6d5007a4448e6fbd7934f62e74666e716750ee319dd437a,13,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64230,65230,378180465526,0,481079035759
23566242,0x1365f24a8896213fe62fff11ada1d0eb07b0039aff602bd1d58250aaf070d662,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64210,65210,378558816217,0,481079035758
23566315,0x4b12244ac20b264aea230d320d65b6ebbd5769b999760e4fd6089df398963fb4,15,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64180,65180,379127052100,0,481079035757
23566345,0x257d68e631cff8aca60a2fd6320a82492564452fed8dc9cd5e5ddac06d6ea922,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64160,65160,379506349804,0,481079035756
23567108,0x109708178fdacbbe5cb1a0776409deab8b9c3a6399c6287a5327442da13d8677,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65230,65240,13812434706,264685,0
23567138,0xd0c4e49738dd0f7a29eb60cd61c4251c6bd72b734c545c013d3ac4c171259c71,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64140,65140,379886026976,0,481079035755
23567228,0xb4ef30cda163675a174f43ba107da048cd7cf00b3fc6aeba0d5cf24d0cb18044,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64120,65120,380266083996,0,481079035753
23567252,0xfb649af7e5abaee2e6274173eb3a7266567299fda67fc075938ad7e63a70812a,25,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65130,65310,848045692,145097,99905679
23567635,0xb4a4c58f46b3648f6058eb0fb1d383f8e4784c60bc9773f16ecf2ed188d722df,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64620,65880,601489904,672006,515866051
23567638,0xd90221c6954c64db8e2bbee8e9a74137cdc0ac61f1f1264e2be6eabb2bda2b5c,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64240,65240,377991432002,0,481079035753
23567641,0xa0bf7be8ed3b9428ba5838d844c7a75fdff890d4a696426077d82e0b64a32f3e,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65340,66340,292839679407,544499509,0
23567767,0xb9ebf025466ded093fcb7a44da6e71501f124d749613371fd37e75d3b4c4bfb0,35,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64210,65210,378558816212,0,481079035752
23568029,0xa4f9b5f1876e0d70b7880fc28bc08ee61e11492771113f797ee3e8dfe12f902c,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64190,65190,378937545425,0,481079035751
23568087,0x414fef153e8134617c58a044705dd4ab90a128cd2e55d8c48b4752ac8ed9b4d4,26,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64160,65160,379506349799,0,481079035750
23568220,0x2f060804753c6c91c7c776641aa6e98b2307eabdaa339f94abc669185846b846,11,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64130,65130,380076007977,0,481079035749
23568236,0x9b5d4b4e17b5eacf012eb71841e16e1e5295beffdebd159734587eb146b5a200,23,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,270912759,10387101,7065852924
23568236,0x9b5d4b4e17b5eacf012eb71841e16e1e5295beffdebd159734587eb146b5a200,26,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,63420,67030,28211647158,93196858,63592676351
23568236,0x9b5d4b4e17b5eacf012eb71841e16e1e5295beffdebd159734587eb146b5a200,28,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65230,66010,315037234831,461937635,0
23568417,0xd0e378df7b63a6e64eb9f1e0673013ce4c2e9ed3949d7a238c843b8bed6e1c7e,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64100,65100,380646521241,0,481079035748
23568583,0x02c0fbee5a0374c983a51b01dbd9f7febe26889c8f043ed89e90eb33f97e2070,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64070,65070,381217890874,0,481079035747
23568729,0x6869e62869d38b4db2dd0d5814b2ea7fa822581d387a82b332eb4367e881b56b,26,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64040,65040,381790118162,0,481079035746
23568908,0xc0645c9277f3eb64563af94bab85016fbaf4860550a4dce1537ed2432aa37799,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65210,65220,13803217505,264773,0
23569056,0xebbb28e83f85cb854fecad64b0824b95f2bb4eb1ba21be39af005815972582b3,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64020,65020,382172080131,0,481079035745
23569088,0x94e415d5c58fab49a2f44728d6b0b1cc91ed50873546f7f71f66b37c80372c68,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65220,66220,291087988704,544499508,0
23569164,0xc684cc29d5b1a015e870889e52f02aec67a9064e150ee657e280339517fd285a,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64000,65000,382554424233,0,481079035743
23569225,0x0bd8723341c5d57b37186404626ce6a7660c5a7c1df0203ad0aa8a69a69ca8cd,49,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63960,64960,383320260371,0,481079035743
23569239,0x28ea64e5202842a1798b9681f33dd767f3bd442647000dcedb4505ea076559c5,22,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,64930,383895643421,0,481079035742
23569271,0x38318b4c81a7c7e389cb72910a8d597ec0071f55ea5da99b5d44a62f5a070e1c,38,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65110,65150,1349722688,0,70058716
23569427,0xb3ac5946a76bb52d01e4aa26de0a4bb9c6eb056ab74c122882e12e2d755f825a,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64050,65050,381599280354,0,481079035741
23569518,0xc47cfe3bfc4b0250a37630968e5d77aa3065fcd7e54705e1a6dec9895d70ca80,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64570,68960,1208689809,7984932,954596318
23569713,0xa6e72ff867acda3b47a86168518339a3f7fbc1e901cb382662c2f136162d663a,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65080,65180,1630187279,0,211541468
23569903,0x6267a3bca3cc22475189aa9fba0af29387d7e600d137269c4c053c69f14fdf71,31,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63970,64970,383128657723,0,481079035740
23570708,0x0a2bde23f202c093ed4cb53ef807fe6a28beebc9c6ddf090ca668210ac8115f9,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65130,65140,13748013815,264771,0
23571163,0x027b307b4ae243253817ecd3d9ce3e37663e941f9af659e63f2518656adefa56,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65100,66100,289346776159,544499507,0
23571288,0x2a19371207744ccf45f40109c478b58c797ee98526d76a7ae1b13a8843c025a4,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64440,65640,630081003,683478,505994044
23571330,0xb2eac003bb7819add87db89267cf02944b1d11dd1756aabc59f16cb5aa0cab62,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,64930,383895643419,0,481079035739
23571414,0x2ed103941f7e9807d8c7125196287bba8833beaf5aa4a7622d92655d37634922,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63910,64910,384279711861,0,481079035738
23572606,0x13e239aa18a07a8c6d97879631d9b49c4234e9cbeda036cdc2e9112b8febb4dd,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63880,64880,384856535096,0,481079035737
23572671,0xfc8af55b6f9d84eff995437de3728f18f6396780bf2d544a58fa81d371656765,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63860,64860,385241564862,0,481079035736
23572683,0x3c2d1f18e1beb374e3a0d31d7340da4152b4c75a39d8c41254cbac19b2f67f1b,33,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63850,64850,385434224172,0,481079035735
23572684,0x813f80afbbce7118480939b618c0a6330b0c76defcb177d02320041eaf3c5518,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64970,65970,287472214237,544499506,0
23572698,0x56dd89823a43c0ba1114c5540cb5ca8345dee944133da170e1071ce700ab1768,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63850,64850,385434342328,0,481079183211
23572827,0x2212cadbb10c307a7c94d24b73e37ecb0f7f343e524c15e1180dc436b426f59d,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63820,64820,386012898723,0,481079183211
23572942,0xab70c197d34054f90db64b4cd94bcfbf790f62817cd1a93fbe0076ac3713cfdd,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63790,64790,386592323560,0,481079183211
23574954,0x77a80433f41dc7c7ae1fe570406b7a201aa249cd48cc25ecd675473ba4532d61,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64200,65640,526087106,717549,482172462
23574984,0xad250c746ae91322575dee21c1c85a668f2a7c9646514b88203affba2944fa4d,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65000,66000,287903724006,544499505,0
23575022,0x16f180b13a46ffdb379a92f8a550d04354b799d3d7de502ca695c0e9c0c05d32,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63900,64900,384472008006,0,481079183210
23575129,0x8284ebbd3fa2c4acf19ac27f9836115cf12212bc295dc764f35ac719eeb86717,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65030,66030,288335882022,544499505,0
23575278,0xfc463252e2a2be55c91d3506015fba8f17a91655b99f02073e819e075d376fb2,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63870,64870,385049119888,0,481079183209
23575412,0xde2d9c9ff4bf94833b7cd86599ceefb83add3647dc75a7321ac7295ff1441288,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64990,67610,49434942,235494,0
23576109,0x82a7cd483dc1d5a6aaf119d7023ba3e3fbc4751cdd946c43a43e54f0caa6958f,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64960,64970,13637268566,264880,0
23576647,0xe9ee95ca1cd004b23ce405425f8ed32b2743d03253e52be3a48128d27b554541,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63840,64840,385627098044,0,481079183208
23576734,0x4871c4d8042f7043c2c2971b9f471569963822254bb7fe701b01ff3781108c45,22,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63810,64810,386205943774,0,481079183207
23576744,0xa29c67f0e6a0e573dd5e6d6c07d27e7ebb1803ebc58a535044242cb9fde5b92d,16,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64920,65920,286754466093,544499504,0
23577012,0x977e63df4fedd7a7e85caa2ebbff3765784278e0f41491683bf508c9b02718f3,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64890,64900,13598704890,265057,0
23577094,0xaa016a8fbdc53b546aabbfce45ea225ac94b3c80ea103c1681a5272a5fdf006b,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64950,65950,287184898487,544499503,0
23577511,0xe2e04f0502678acafd09b864ffa9c4a6c444ac46268e8a61e26fd28d931e40f8,25,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64970,65970,287472212125,544499502,0
23578121,0x513061208da1f909f3588d9494b99a1af24971924dea49b3f8713a98c89076b6,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63790,64790,386592323556,0,481079183206
23578274,0xd95c85d7b55682ae8b25778e87017b691b2d798a19ce640967ef867ef0586bf9,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63760,64760,387172618138,0,481079183204
23578598,0x0008973e80c6372ae335853219a5fb4f28a8a3e744d11fbc6873360203a43eaf,21,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,63900,65880,384205611,782201,437372184
23578769,0x370817a69baddd865cd6cfaa1a2e47a2bafc068f26b6012bc71505fadcc2a34d,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64850,65850,285752628214,544499501,0
23578818,0x65f9256707bfa4cf0ee549f3a58e3bb53151dc61777dbd2b34f2d53fcdcb74f0,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64810,64820,13558116233,265325,0
23578877,0x1032e1eb6fadce314c74886b8a404f47964542a62ec46595bcdd422f90fc3ba5,37,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64870,65870,286038508940,544499500,0
23579132,0x819c9fe4ba283ff29b3c40a2f5fbec7c86a1382f88ba120498a6c39f08f002a6,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63730,64730,387753783772,0,481079183204
23579297,0x179f9e28ad874e168174595b924e7c3996ef4bc047fb5d7ae949f743464ecdaf,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64890,65890,286324675675,544499499,0
23579689,0x77652008db4079f354a872651c8c3b136b7e019671c4e4ae696f322e4d34a830,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63720,64720,387947699443,0,481079183203
23579723,0x46da9b5b63a60f9295cbc92a6d2a88c69b4ba5081aab428e92cab02e90851f31,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63690,64690,388530028513,0,481079183202
23579734,0xf5cf21e451b8c1be123a35b169b5b9ef9687a68c796f721072bfd85f79d486cc,50,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63660,64660,389113231688,0,481079183201
23579736,0x3b2ba71190f1fc7f5c3076dc2843f7e0f10997e394bf37c858fd95c08103ef0e,42,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64770,65770,284611956028,544499498,0
23579743,0xc8157c6acc817d4575ae9fbecf0724a764855773a8fca83f67a84e8aeac50753,15,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63630,64630,389697310281,0,481079183200
23579769,0xba0a1a7d1f274faabe0dfd125c597aab0d6170b4249c81dbb01e3e8fbd9dc118,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63610,64610,390087183001,0,481079183199
23579819,0xd82fcf0572b35528f787d968a8cb262bcf10a1f5185aed32b874923f7ff0e8de,26,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63580,64580,390672723543,0,481079183197
23579832,0x16ecec80e84b591107dedd41b5fcc2a908d7107ee7b62fd6e2b9d7441c375d51,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63580,64580,390672769138,0,481079239344
23579910,0x28bbf303a11fd3de45776f3098b32002f75128e1f6b9ed67a6e21ecabc45e9f5,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63300,67240,68529123,323929,116269152
23580138,0x15279121e211cb8147f2d48cd81da86df12e6564f307944ca118e2e2b8b1680e,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63550,64550,391259188675,0,481079239343
23580141,0xf7ef9b0571e6631a88a76a597a776edaaee25b98791d7ce3ed6934c5c39fb3b9,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64650,65650,282909481424,544499497,0
23580147,0x1b1fc6f73adf64a6d31556602aa108cfabcb8bda89547781c6b827cf261c6e2c,39,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63510,64510,392042450891,0,481079239342
23580157,0xc010f0c85070b945bdd8fe681d17db52d93671cae024c2adc468cc3a9f6e3193,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63500,64500,392240645323,0,481081856684
23580172,0xdb06206a2cbebe0d2defb324415a1e3c1a114c5bfba1358cedcd668d3d6282ec,33,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63490,64490,392438211368,0,481083580883
23580211,0x6ee1014e9c81f76920a3628117aa3a9135356474306f2b9170c47b941b977056,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63510,64510,392046008661,0,481083605118
23580378,0xfa447039cf860f25ad81136bdc9602eadde63078a7fd72cec1ebfb76564b0f97,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63510,64510,392046008660,0,481083605117
