block,tx_hash,log_index,event,owner,tickLower,tickUpper,liquidity,amount0,amount1
23152770,0xce90752d02b500573a87f9f01c36741c57baaa5666e1dcbba4292e05c9230b15,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66630,67630,312349440577,544499779,0
23153108,0x5bf1beebe426f35919a06ad9fa35fc2ff637b7e27871b7338aaf2005310adf45,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66540,66550,18031723177,0,251142143
23154018,0x2a0b01c3fb73175dd9f838f037fd42802bf6faaa0ad36bacb1c2eb29f69a089c,17,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66560,66570,18019783964,0,251226944
23154187,0x9deb682020bf0567b00d83f2e98c45cf2914cfc077f3802ef2780a03378e9007,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66660,67660,312818292273,544499778,0
23154241,0xbb6cab000987c2b4b390557e8952e79cd6627b278e04758133d8e8fa4bdc11ad,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65430,66430,356158018308,0,481079036002
23156974,0xa9a0848086d5cd50bb730d9a072657256b6c993fbf8df024dbc158f5e4daa1ce,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66690,66710,0,0,0
23156974,0xa9a0848086d5cd50bb730d9a072657256b6c993fbf8df024dbc158f5e4daa1ce,14,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66690,66710,40928948894,1457837,0
23158789,0x67f8fb80b02bef53fbe7fef1ee1517af94512c2627d01a41377cfed04a5cdf6f,27,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66680,67680,313131250796,544499777,0
23158887,0x94bd3d0e6b9886a6863f86c0746f005197d77ece5d42cf162ece2d8147e67819,18,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66710,67710,313601276026,544499776,0
23158982,0x4d4cb654242c8b4847c4819c7f424257efa8db8f01091a9136470f3f7253d660,19,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66740,67740,314072006788,544499775,0
23159071,0xff1f6deb3b9bd1bec12ce05d3bf0c4a9c5916c47c22ff4e2919b66be90dbcb09,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66760,67760,314386219587,544499774,0
23159413,0xefb7f6684c92d0452c44e44fd94cc4ca7272487ba930863b85f6e0a77c1bdd47,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66570,66580,18010776631,0,251226942
23159933,0x5539759ae9da2d999bf2b669ed76bb8e9a94c7ef868eb24a868fe2bc4abed1af,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66720,67620,0,0,0
23160310,0xef074adf2fee513e1a98fe5b5ee74566346e6d5fbbb85434605bfa9041cf37f1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66720,67620,1002611194,1569838,0
23161217,0x356c48dd8b98868104e07d788d945024ebb7d8e5032e1cee851f8dbfe9e75c44,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66660,66670,17939883632,320057,0
23161252,0xe8e200ec2310aeb50db2747aecb4bed49c5c947714a4b2e8c4ae1d9e38de1c62,45,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65550,66550,354027574441,0,481079036001
23161252,0xa780765e14c5121b3aeeedd6f55586dd1e22a4152641c21983681cddf22d43fa,67,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1471548281,52550101,41207424366
23161252,0x2006242655a77994371cf2b21aca29933d9a574f7cb8b975b65a8bddb3fc2cd8,91,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66790,67790,314858128587,544499773,0
23161373,0xc68e4d59e981367e35114cb81c82d34dde7854c6288945cd8fd69aa0a677d66b,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66730,69760,1064495427,5322340,0
23161437,0xe04a57cbc256fe580f203f3f53fcabbc8f5f2295c0860730154772528275b3ec,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65800,68590,3067974677,10071676,3618362651
23161449,0x090096dbb73bac2b079843508891d4afb7ae0ca864513ae1a29262f4c22306a9,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65820,67260,528650507,557439,609313879
23161598,0x607cbb96a135fffe6c9afd4f62ca18180d798ae55c17737a08dadff9129f2404,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66730,67730,313915016154,544499772,0
23161790,0xbf936071022b735724a712b14a65503f1e43d4389d162878ba799e7255b793e8,23,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66760,67760,314386217855,544499771,0
23161937,0x25ece5b5936a87f050b09f53753420b76f9f179cb1c231368fb16c3b609bc50a,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66850,69080,754417772,2813990,0
23162108,0xfc37f5e4bccc22b097a802bd773b3b3a4c1f2967bcee1d4f8725f180491546c8,15,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66650,66660,17939227605,0,251231796
23162170,0x1979e482a5049bcf767273322bba436c109236031446200e024241beda9be30a,24,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66790,67790,314858126852,544499770,0
23163908,0xd91a93f8724bc97edc56ff101009fb277e233ed9c0e704ed7df7017515b7e624,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66690,66700,17909432130,319035,0
23165458,0x934ab6917a5e8b8999a3acc8b5ee8c8c02397598d953cf9b849743279cb69f48,17,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66810,67810,315173126124,544499769,0
23165708,0x459c5421b05055304a2fe91799c08f469fd74df4f54ffdab74eeb70b2898a6a0,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66660,66670,17891586454,319195,0
23165777,0x7bbd104118b95dc1a56a6aacdce0b54cb17afcee613332a186599960c856d6bb,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65600,66600,353143655059,0,481079036000
23166267,0x61ab77706e2aeb67e3af60af44f9e8c5ed3fa976b753adc6bd64514ba837b465,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65700,67560,412599772,678380,517926221
23166466,0xf5abf76603f2a718d790c7dbbe463cc2448450f8df03fe0a3c70094d587e5430,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66710,67710,313601271419,544499768,0
23167507,0x312086008b88405f6ef4169324f61f8f3d91a28bde3e7648585408bac376d218,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66640,66650,17879640282,319301,0
23169308,0x01be3335519989024a3c7f989adb12e2b87d20710b865ed4b88a96aa4b9350d1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66610,66620,17858768946,0,249605320
23171613,0x0f822ac06f651b652ebee52f44f0fc87e1132f5766782ff3799fd4aa0ae6232b,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66730,67730,313915013272,544499767,0
23172018,0x5bafc432d9e1d0abfb8ff37f22f21c00e077d522598d03f334469902a0233b4e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66630,66640,17850271049,0,249736146
23172543,0x996e844319852d6a5a13aaa10142e4ac5b9ebb8cb0113d8243a6081b27e455dd,10,Burn,0x5977767ef6324864f170318681eccb82315f8761,65700,67500,427520585,630859,558763664
23176207,0x4799432940ba997a2041dfbd449ffeb08171cb7438f746ba3cbd9641757a09f1,2,Burn,0x5977767ef6324864f170318681eccb82315f8761,65940,67320,554584562,651451,542384886
23177410,0xad3661bae31d95d22a284ffa072d3962e3ba6b8def977e829409e6c5c25eece9,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66650,66660,17838451969,0,249820473
23179871,0xb28b57667f50e9b664ed9a039e2612f564d545cdfb4fd78c4f73b86011536558,4,Burn,0x5977767ef6324864f170318681eccb82315f8761,66000,67260,606655413,644477,548129452
23181907,0x7837a9fc50209420fb8cc0e6b394354141fd2f9f5807fe2b9f9592bda3cc8311,7,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66660,66670,17839956491,318274,0
23185507,0xcde0b80fe5b1ab743314ed5362271a2ed276a5be5a332a165e3d416a9a5817d0,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66640,66650,17832211655,318454,0
23186417,0x5d67dd3cb7078707efb384754b710c57d40d1cfa0f82c02b9e7d72ed33b7ab88,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66620,66630,17816123389,318485,0
23186682,0x3178786f4ad5bf0c2c73b88bb9aad3e72152baa6b7331a42b2febd023c99d2ed,8,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65570,66570,353673741502,0,481079035999
23186769,0xc0526cd317827bdc566149ad7a8319b3a4d506c72bd4194ed1f9a5b303bfb0d1,15,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66760,67760,314386214968,544499766,0
23187020,0x1c2e22caba25de2a90db5dc87157ea0b52ef23655c31a78cbc778b1e000b7104,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66650,67650,312661922574,544499765,0
23187186,0xc3a9cf0dd24087f9a5c64245f5dd17c41772fc4d1a4bd7b7de2eaf034fb2473c,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,66120,67140,747228688,735979,476697477
23188212,0x5528fa51a78aace81330a0f7d6c598de2296d65aedb62b1ddc52ad120cef7621,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66610,66620,17807106175,318483,0
23188806,0x83c14499d7212082d6a35f89298ad0bd8c03f218aee5e7f3234ad6651635074f,21,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66670,67670,312974724657,544499764,0
23188865,0x3de575b4fd54a3ba3725eeecf127f12f6a338d033cd8d4c250f12035e8cd1cf9,73,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66700,67700,313444514934,544499763,0
23189108,0x78bcfc4244c37fa28b4155bb4d191e1215340db810c5388cc0d1d1efb6d1e7ba,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66580,66590,17780305215,0,248136196
23190019,0xbbbc82b6e4451cd66250dbb6500d3104f6904ca729b710758bdaa18c334e31b8,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66620,66630,17750773646,317317,0
23190844,0xe13376c4a7e103fff2e712ef8adad879abfb2a8edff9e432001d52aa247034ba,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65760,67320,489397725,606275,572554606
23192708,0x957b0dabfef2d5ae73330d9854fd97f2bc246e912a5525a3ad8870b1ba2f7eec,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66610,66620,17747839359,0,248054898
23197070,0x0b8f3bdcb2b8c363e51c1b8042cf47e41b5a0da1276088a3eff89a81f215f1d8,47,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66730,67730,313915010389,544499762,0
23197219,0x278331e4d63de4caead0c39a4b5f21fdca447b8768815b22b0b3b1a0e8693152,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66640,66650,17730356316,0,248182520
23197529,0x8203c2c12999652a553279bbce673df447c2af3871712b6a5da7f3941aa1d380,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66740,70390,0,0,0
23197540,0x0afba55fe87e2558dda55a17a5745de840d017b9d7faa8a86834ab580643a9d3,49,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66740,70390,0,0,0
23197557,0xa29916b5d1b570847058d248ad50099b1f46f40b3659682aef54bbe2aa655f13,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66740,70390,0,0,0
23197599,0x72294e5f80bdaf4ae18973c28aa9132d33274069fd34daa7ab2921d01203b5b1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66740,70390,12324921,73085,0
23197983,0xe1ce6f3943667ffd84a8404db6f157756467862d752c844961286b3f2199e2dd,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66760,67760,314386212081,544499761,0
23198109,0x7c732e8e3bd066e57c8e71b7941a49c3150890606ac03a9f094a90eb22ff4860,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66660,66670,17720447230,0,248291972
23199983,0xe17d5c5d9fb280488aa3192dbd48d26eea094ea9ee18761c53bafc119b482943,9,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66790,67790,314858121070,544499760,0
23201708,0x38be1b9ef8f241dbbefe5a9102fe0d713f6dc3d3ff703235611e514feb384770,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66680,66690,17702736383,315511,0
23201827,0x305c3cbc37c2ef28e32beeca7940c1c8805f91b4e8d4f422b490e8a9b56e4245,7,Burn,0x5977767ef6324864f170318681eccb82315f8761,65940,67260,579455474,672949,525714727
23202612,0x9bcbc703b23b2344083df922ff12164a22e197d4de6863c87ab203310dd5e14b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66620,66630,17655631380,315616,0
23202693,0x1cee5cc17292dfc3110ce193cabafaccdd14d4648745761ae4a7fdd062ecbc5a,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66680,67680,313131240444,544499759,0
23202908,0xccdec3b3753757dbb80e201251c28e2df37835a3688af366a97cbe558ca96156,25,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66700,67700,313444512056,544499758,0
23203508,0x05286b2e8ee2ce09a18dc35b0450d9d2ac9db5c6203b92c274c272209a20127b,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66610,66620,17646694387,0,246641233
23204865,0xe5432432d96da1a16ffd8c9788e4e9b795b91ff1353464c16ee4b3d7bf388a40,2,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1472184810,52627276,41182600554
23205309,0xa7f830cc8227679aaa336090841282b882232de32f10eeaf40e25f3e8087daff,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66640,66650,17626195210,314775,0
23205492,0xe18ac9febcef3c17daa2174c6b9f2196183df2ed71a93751a059bd1c9683e46e,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65520,67560,375930271,612660,566084042
23206212,0xa364ac3682358b723c95ffa86fd706ed5801bd381188173eb378a2e2e420b33b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66630,66640,17623268493,314880,0
23207108,0xe1e6b91c46c05197281de16fab8532ddece0fd3b61a0b53195483351685e1fd8,14,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66620,66630,17614347621,314878,0
23208908,0xe21cdb4e4acd7da18de98d2e6fb40204850c631ed4dea8d16d04343be4dba48b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66610,66620,17611413859,0,246148130
23211619,0x49dc3926b5d3183ad71785267e67d280b5a5978708cb63a20a908c98e7f3cb42,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66620,66630,17608554483,314775,0
23212508,0x8d73572be4fac4dc9827b27c524db5ab343fd60d4773cc461ab0bd3c69da153e,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66600,66610,17600934268,314953,0
23213312,0x9c66c9e9a2f7b9d2243f9d4e0e5e76bf034e61b1c0772f4c68bcc055c0f01873,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65540,66540,354204623632,0,481079035998
23213320,0xcc8f37839e565f20843955ed67f911374c289db2a620c6b008b58f8615f56f08,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66580,69500,0,0,0
23213337,0x3180818057acca0e7acaf48c4e54ca461e9987ec6c83f7e5aaf7ff17bfd33930,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66580,69500,163790825,797279,0
23213341,0x2e212537ef83d5d419165d4caad1185badbc47ab277af92ef3d73ca764334d37,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66730,67730,313915007507,544499757,0
23213662,0xd5c17782b27db6503ace85615823249b68484bf24a09629dbb2005538b1d61cc,39,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,66510,354736302643,0,481079035997
23213867,0x9ac299aa6fbd0379763f6bffa7afef6a4d6a8d96716485b48c0011393594de70,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,66480,355268779731,0,481079035996
23214237,0xa182d71420fa613c15ec4b9b3638c6ef12ab214607581c56e316297147eed8b6,30,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66620,67620,312193299511,544499756,0
23214606,0x963237ca6aee2ed9a2f3972f3898b673517c66ae996de0792e2730f7232bf94c,27,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66640,67640,312505632761,544499755,0
23214648,0xf93b2cd528990d171dca40b1e3e31a2cf0c5a4a856595a2ba936522ee8d9398c,26,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66660,67660,312818278485,544499754,0
23216108,0x67b0655e6420e0f2f786b8093b1e3a5aaf09c8737ee788dce3ed089a057ef919,5,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66590,66600,17595934663,315021,0
23216201,0x87bf9c01f217417cc8635d150eabcc8b1cc53d3251f46defb081dc871474ec0f,17,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66680,67680,313131236994,544499753,0
23216447,0x8a3a5d67d93b91b1d506117f5f9fab1278f54d170709bf0f3f88d42c0ef58dae,9,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65450,66450,355802056094,0,481079035996
23216471,0xbce3e99fbf4eb9012a8907b9ff563838df35a980884f2f13af5fe56645bb61ce,13,Burn,0x5977767ef6324864f170318681eccb82315f8761,65940,67260,579375939,800953,426300137
23217013,0x9e53cb3a03d9d7b534630bde7c05e6e96711ba43c07bf6b3c76e90567df22c72,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66520,66530,17547539959,315256,0
23218588,0xaef31699a8070e6a95addd238aa461a6630c44c7e266d40e7271b24b7fc5cc1b,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66560,67560,311258167478,544499752,0
23218631,0xc441d4669bcf57d52e9e020fb3ed4803b70227878af0cada01440af1c66da220,34,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66590,67590,311725381119,544499751,0
23218817,0xf9dad38a9f260c03336e79d638cde37a2337e0a34a265a19dc4de619ebe0d1af,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66440,66450,17477382610,0,242207392
23220127,0x4657dd7e1d9de68f6d267a614fa133c7e31460a193c16a42ae152c23c4f1ee5c,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65880,67020,668586074,656087,537313770
23221451,0xee5835c2fcdaf079c4da99d45e016edb9e7113b3ad5aabaad7bb198cc92b46b1,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66570,66590,0,0,0
23221451,0xee5835c2fcdaf079c4da99d45e016edb9e7113b3ad5aabaad7bb198cc92b46b1,14,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66570,66590,40447929671,1449374,0
23221508,0x3f9d2152a811cf5f5ef933986b6fb769138994e289b8d1a1fe77742dc9638eaf,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66500,66510,17440496171,313647,0
23222627,0x99ad96507abc74b9309b40ceea747d11f8dffc88057520980d59a05d3543725d,9,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,499589533,17973990,13886159969
23222627,0x99ad96507abc74b9309b40ceea747d11f8dffc88057520980d59a05d3543725d,14,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65090,68700,51974573955,194726393,98372015396
23222627,0x99ad96507abc74b9309b40ceea747d11f8dffc88057520980d59a05d3543725d,19,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,66900,67680,215089625943,290120987,0
23223308,0x654a8926f60a0ee05de012366837320cdfade2e23b47176e081a75277cf451ef,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66480,66490,17439822488,0,242170705
23226021,0x938b833725223e7986fb3a00f611fb7ee906044c256e54a17ac3cf43957365cf,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66500,66510,17428275208,0,242252477
23226068,0x3e41c78cc093c5e970dbcca75da284105d86e29e472dbc03bc6cc181aecfdee5,19,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66610,67610,312037246241,544499750,0
23226097,0xbd8f60e0cae42e21a1bc6a40e7dd1098980286dc7d4d529769cb9335b03cee4a,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66470,66490,0,0,0
23226097,0xbd8f60e0cae42e21a1bc6a40e7dd1098980286dc7d4d529769cb9335b03cee4a,14,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66470,66490,40167356649,0,1115255155
23226167,0x5f2016946117b7a0b459f740dd92bafbd119d1aba2b9490068d9a06963d39f11,40,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66630,67630,312349423368,544499749,0
23226511,0x5d7bac066b3f678e22b4921da9a5ba5f885c9875e0776c020ceea8c81a604339,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65410,66410,356514336635,0,481079035995
23226908,0xff3a11c0e513a080d6385d4d5a48a796bb9e2e975fa7e09201f86bd4e377170e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66510,66520,17430995331,0,242411456
23227201,0xfb745f621adc53d5686d5ac8d68cd387deb597273535fcc56fd27b47fa400174,32,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66650,67650,312661912812,544499748,0
23227446,0x911f9ac2851e35cf442ee7ba19c78b71915438ed8c3f82a937ead41c3b7f6c93,29,Burn,0x5977767ef6324864f170318681eccb82315f8761,65700,67200,509635785,550084,617885658
23228990,0xcb51f0608b5249ce625f299c75057c7d91357338718cc8bccb81addafe6d2c28,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,66530,354381761365,0,481079035994
23230509,0x245d8abb32eb13993b9c4d5f91f4999d98a47030f15a773af487868eabb861eb,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66560,66570,17387474299,311757,0
23231105,0x84724ee1ea4e108c0a3b21b89de4c96bc934c3698e481737ec8a8d23e42f13dd,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65940,67200,605067285,716789,489033107
23231411,0x1d4126b8e60e2e4c67fdfd7a1921551c7ad5a36ba4ef559b4144ed393cb5cbc4,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66550,66560,17388696095,311934,0
23232027,0xaa60a7a537d18f017b7d156ec5dc200c0591e70d7f16849d770af911cff23146,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66690,67690,313287830476,544499747,0
23232030,0xff36914d2b8461d09402b5c6a909c6d4cad78eac7b47abc5ab1ff7932ea6be4a,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,66500,354913706268,0,481079035992
23232308,0x8dfa52372c68722ec9836274cba81425a7cf51bf9db9adfcebbfeb49bd0fa5f7,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66530,66540,17371205581,311932,0
23232373,0x397a93d26d4d5696f9172eed50af4e889bd28e0b01a347736ee473666f16c051,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65470,66470,355446449648,0,481079035992
23232590,0x4abb5daaad8d421b1471daf274babc117be5dec34e27ec4da03fa9bf513e2485,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66540,66560,0,0,0
23232590,0x4abb5daaad8d421b1471daf274babc117be5dec34e27ec4da03fa9bf513e2485,17,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66540,66560,40028955269,1436514,0
23232992,0xe54d5727df631ae00efa18b8813010311eb7e32fcc272a60dacc94f85a8b8cc1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65440,66440,355979992702,0,481079035991
23233219,0x8a175a428f0dca4c8bea4b8b82268303d600674c096b782d3436c51566557528,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66520,66530,17362578245,311933,0
23234768,0x652dc1fa98925f209b94b38eabbb6d166f9016d5277fc18292819b2fae63a071,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65700,67320,473549695,716432,491351804
23234902,0xfb33f59ea218a065f1b7cd8cae34546bbd1425a39ab5b282a0052d98d383f26f,44,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65410,66410,356514336631,0,481079035989
23235013,0x8a0c54c782c5bb73c9956d5afa746bdd1e93dcff706bddb92d5499d5dedb0537,18,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66460,66470,17310460171,311931,0
23235610,0x70ad44ec14a753433fddbf6b0f60cb91054af23f9d1ed837b91e98fd8bcd658f,13,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66570,67570,311413824259,544499746,0
23235908,0x7751c12da32d2f65a979a2cab31b05c8380bfe6f7e5ed2b82bd452af9988f525,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66430,66440,17294378429,0,239551459
23236820,0xf0644a1439cb785d19c996cd9e2033544f68654947beca163a5e34c6113fcae0,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66480,66490,17257023685,310658,0
23237144,0xc9e028b79d8640d750bd50cb1e4c7a8940c3e00911ed26f36265105ba152ba8e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66600,67600,311881271549,544499745,0
23237708,0x37689dc28a1b8f9e28db3e00e68d485cf08310bde1110ec4ed13baf90b0fa728,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66470,66480,17256765824,310808,0
23238421,0x48173b7fa6221b0b8c22f9b72361bf22a270f80ab0b7e6ce5b52b34ee85ce366,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65820,67080,601397897,703198,493525570
